Date/Time,Surface_10,Sub_Surface_2,Surface_11,Surface_13,Surface_14,Surface_2,Surface_20,Surface_22,Surface_5,Sub_Surface_1,Surface_1,Surface_15,Surface_21,Surface_9,Surface_12,Surface_18,Surface_24,Surface_6
 01/05  21:00:00,2.12802857,6.644206049,6.319487541,4.081035565,1.526637598,4.112604743,1.526637598,2.089311053,6.32186559,3.013991118,19.527,19.527,19.527,19.527,1.684809023,1.768209334,1.684809023,1.768320322
 01/05  22:00:00,1.612195231,4.722719729,5.012270003,3.128293945,1.105224852,3.151313781,1.105224852,1.579258445,5.014983682,1.80637401,19.527,19.527,19.527,19.527,0.904688905,0.970704905,0.904688905,0.970776706
 01/05  23:00:00,0.768995852,3.54844886,3.655917694,2.036143725,0.327642127,2.054269324,0.327642127,0.738040308,3.659335963,0.388516488,19.527,19.527,19.527,19.527,-0.281673624,-0.222454728,-0.281673624,-0.222405811
 01/05  24:00:00,0.928690084,4.034199415,3.708401531,2.104063448,0.468259533,2.120396697,0.468259533,0.895308222,3.712809799,1.121456732,19.527,19.527,19.527,19.527,-0.294422531,-0.231858994,-0.294422531,-0.231819995
 01/06  01:00:00,1.080145096,4.308934929,3.802242456,2.216873809,0.618328742,2.23225004,0.618328742,1.045112966,3.807365929,1.528220163,19.527,19.527,19.527,19.527,-0.350842264,-0.285992005,-0.350842264,-0.285961003
 01/06  02:00:00,1.349700199,5.003853819,4.074544607,2.490930292,0.859817667,2.506077097,0.859817667,1.308906336,4.081440856,2.219370455,19.527,19.527,19.527,19.527,-0.541637672,-0.466758329,-0.541637672,-0.466732721
 01/06  03:00:00,2.275498491,6.22951077,4.737294566,3.372761675,1.927072281,3.385843884,1.927072281,2.233873086,4.744899142,4.059280583,19.527,19.527,19.527,19.527,0.871125192,0.937766372,0.871125192,0.937783446
 01/06  04:00:00,2.944511837,6.289464171,5.121444352,3.963875878,2.713940944,3.974892267,2.713940944,2.905814287,5.128513059,4.599426899,19.527,19.527,19.527,19.527,1.872903865,1.92891259,1.872903865,1.928923478
 01/06  05:00:00,1.707345929,3.600246195,3.818988255,2.638999141,1.370983924,2.650098819,1.370983924,1.666399137,3.826749683,1.390626222,19.527,19.527,19.527,19.527,-0.200769147,-0.139966199,-0.200769147,-0.139957359
 01/06  06:00:00,1.313324091,4.177052553,3.32666285,2.206874777,0.965149591,2.217445372,0.965149591,1.270927611,3.33491336,1.44633835,19.527,19.527,19.527,19.527,-0.53205395,-0.471668407,-0.53205395,-0.471661888
 01/06  07:00:00,1.93531651,5.990986407,3.958739247,2.854836781,1.57562128,2.865388973,1.57562128,1.889413633,3.968072226,3.302104282,19.527,19.527,19.527,19.527,0.112388462,0.178215409,0.112388462,0.178220553
 01/06  08:00:00,2.893793979,6.558953695,4.59497407,2.506907622,1.177394025,2.518091485,1.177394025,2.857387107,4.602779743,5.268881266,19.527,19.527,19.527,19.527,-0.777862726,-0.701006597,-0.777862726,-0.701002062
 01/06  09:00:00,8.769410213,10.16162392,10.26301598,3.489836004,2.280906583,3.500956948,2.280906583,8.890045985,10.23768748,18.8505961,19.527,19.527,19.527,19.527,2.526617263,2.589146883,2.526617263,2.589150476
 01/06  10:00:00,17.169129,12.55998432,22.32719679,6.021249537,5.070207552,6.03150436,5.070207552,17.51220818,22.24298862,38.37430777,19.527,19.527,19.527,19.527,10.89583755,10.94296796,10.89583755,10.9429704
 01/06  11:00:00,19.42196084,10.42970598,32.91088598,7.582279489,6.632182029,7.592230393,6.632182029,19.89120814,32.81283991,48.90899865,19.527,19.527,19.527,19.527,18.31728744,18.37461999,18.31728744,18.3746218
 01/06  12:00:00,16.45833392,12.47193954,39.95357731,8.591179624,7.541239756,8.601395273,7.541239756,17.13388795,39.88971532,52.93304259,19.527,19.527,19.527,19.527,24.26857533,24.33091486,24.26857533,24.33091629
 01/06  13:00:00,13.29712066,13.52402925,42.63863101,11.91285116,8.676590067,11.92277158,8.676590067,13.58639093,42.59237232,52.1704538,19.527,19.527,19.527,19.527,27.0047047,27.06051134,27.0047047,27.06051241
 01/06  14:00:00,12.40060266,13.92395857,40.03452076,17.50527946,9.578849967,17.51398367,9.578849968,12.55178611,39.95746394,45.81631681,19.527,19.527,19.527,19.527,25.03678802,25.08193832,25.03678802,25.08193904
 01/06  15:00:00,11.85324859,14.03491455,35.57454597,21.38782132,9.943769613,21.39550859,9.943769614,11.94944273,35.47837848,39.6193331,19.527,19.527,19.527,19.527,21.70799747,21.74534873,21.70799747,21.74534924
 01/06  16:00:00,10.80920084,13.95885226,33.92347767,26.24414045,9.085480811,26.25201629,9.085480811,10.87435203,33.82254395,39.31291334,19.527,19.527,19.527,19.527,19.54012618,19.59125202,19.54012618,19.59125246
 01/06  17:00:00,8.590929136,10.77178633,24.83624499,20.66492343,6.985108717,20.95519869,6.985108718,8.632329489,24.78308723,19.60750088,19.527,19.527,19.527,19.527,13.61076701,13.66459511,13.61076701,13.66585067
 01/06  18:00:00,5.939121325,7.357369063,15.22599559,10.9265375,4.580166594,11.04279543,4.580166594,5.964157049,15.20068786,3.818382141,19.527,19.527,19.527,19.527,8.601450145,8.650214302,8.601450145,8.650594085
 01/06  19:00:00,3.927651206,5.032915477,10.72418147,6.857360215,2.69120269,6.916786647,2.69120269,3.940795434,10.70947678,1.143626925,19.527,19.527,19.527,19.527,5.029950559,5.079110917,5.029950559,5.079305987
 01/06  20:00:00,2.587168549,4.071149676,8.275357343,4.628515721,1.379764352,4.668257551,1.379764352,2.59204033,8.266234942,-0.609275476,19.527,19.527,19.527,19.527,2.690720238,2.74586063,2.690720238,2.746008033
 01/06  21:00:00,2.028915073,3.627627101,7.38754316,3.735936447,0.81191348,3.767993758,0.81191348,2.034201376,7.379777874,-1.119073248,19.527,19.527,19.527,19.527,1.757283666,1.812134327,1.757283666,1.812260007
 01/06  22:00:00,1.34529818,2.957250058,6.054144379,2.766876526,0.281096763,2.792263826,0.281096763,1.351598538,6.047425221,-1.33986028,19.527,19.527,19.527,19.527,0.562992753,0.609450402,0.562992753,0.609542104
 01/06  23:00:00,0.617796083,1.726888754,4.74370682,1.775055681,-0.340512291,1.795695327,-0.340512291,0.622806692,4.738285461,-2.073636133,19.527,19.527,19.527,19.527,-0.760589525,-0.719577636,-0.760589525,-0.719512739
 01/06  24:00:00,-6.18E-02,0.849513228,3.733505597,0.9954176,-0.952942071,1.013453164,-0.952942071,-6.34E-02,3.730519273,-2.935745248,19.527,19.527,19.527,19.527,-2.189516887,-2.14319837,-2.189516887,-2.143149834
 01/07  01:00:00,-0.236829387,0.898709281,3.53753694,0.743731654,-1.200854579,0.760853707,-1.200854579,-0.245552349,3.53670061,-3.075037879,19.527,19.527,19.527,19.527,-3.077607355,-3.021572417,-3.077607355,-3.021531928
 01/07  02:00:00,-0.590409196,0.281670434,3.063109887,0.320266581,-1.556354401,0.336370238,-1.556354401,-0.603180306,3.063603581,-3.596120083,19.527,19.527,19.527,19.527,-3.98645329,-3.926894387,-3.98645329,-3.926862585
 01/07  03:00:00,-1.118718127,-0.227643729,2.223562905,-0.212066184,-1.974302182,-0.19734691,-1.974302182,-1.137147946,2.225986953,-3.891671529,19.527,19.527,19.527,19.527,-4.838337342,-4.778301365,-4.838337342,-4.77827901
 01/07  04:00:00,-0.753627051,1.216125257,2.363878422,0.117395412,-1.549083843,0.131065818,-1.549083843,-0.776449517,2.367768981,-2.230475447,19.527,19.527,19.527,19.527,-4.408818502,-4.347056743,-4.408818502,-4.347040417
 01/07  05:00:00,-0.194293159,1.881689961,2.694824732,0.615786793,-0.951549821,0.628424439,-0.951549821,-0.220690863,2.699928179,-0.967409961,19.527,19.527,19.527,19.527,-3.730811178,-3.66890124,-3.730811178,-3.668889422
 01/07  06:00:00,0.263376306,2.44453218,2.801605569,1.021614622,-0.430658248,1.03316613,-0.430658249,0.236469965,2.807241832,-2.95E-02,19.527,19.527,19.527,19.527,-2.836807486,-2.780258841,-2.836807486,-2.780251004
 01/07  07:00:00,1.22370854,4.522973557,3.613363925,1.910031869,0.506482273,1.920979803,0.506482273,1.1941534,3.619874229,1.91505329,19.527,19.527,19.527,19.527,-1.639049479,-1.581018351,-1.639049479,-1.581012605
 01/07  08:00:00,5.109573378,7.053630385,6.2405128,2.222439218,0.861520104,2.233009604,0.861520104,5.112834076,6.240897301,8.609046343,19.527,19.527,19.527,19.527,-1.135608186,-1.075276569,-1.135608186,-1.075272264
 01/07  09:00:00,16.08908621,11.47002343,16.69468117,2.761795767,1.529003826,2.772153883,1.529003826,16.4073221,16.63170198,29.54077808,19.527,19.527,19.527,19.527,2.953755085,3.006001798,2.953755085,3.006005052
 01/07  10:00:00,21.2045322,11.58476363,27.184979,4.510832012,3.304415339,4.521426163,3.304415339,21.68471851,27.0716246,42.46807435,19.527,19.527,19.527,19.527,10.51669416,10.56899697,10.51669416,10.56899967
 01/07  11:00:00,22.26639976,10.23389954,36.96802007,6.703168665,5.43810766,6.714461539,5.438107659,22.83433194,36.85130712,52.09733954,19.527,19.527,19.527,19.527,19.2047639,19.26063651,19.2047639,19.26063873
 01/07  12:00:00,18.40717355,12.83455089,42.28580692,8.598845443,7.364793888,8.609780434,7.364793888,19.12489157,42.21220732,52.96513368,19.527,19.527,19.527,19.527,24.59077214,24.64564149,24.59077214,24.64564311
 01/07  13:00:00,14.57752376,13.84231739,44.0651255,12.31591082,8.867026717,12.32589968,8.867026717,14.86845003,44.01465864,52.30143104,19.527,19.527,19.527,19.527,26.67010386,26.72507944,26.67010386,26.72508057
 01/07  14:00:00,13.62163792,14.35254455,44.3290194,19.11043536,9.733034259,19.1197484,9.733034259,13.78292144,44.24085235,51.15689982,19.527,19.527,19.527,19.527,26.98382573,27.0349178,26.98382573,27.03491863
 01/07  15:00:00,12.98276929,14.24315212,40.29256247,24.60109661,10.26531264,24.6091499,10.26531264,13.07915525,40.17928773,44.73143308,19.527,19.527,19.527,19.527,23.56092693,23.60506966,23.56092693,23.60507021
 01/07  16:00:00,11.01207812,11.47937935,32.7398811,25.49030131,8.941426626,25.49746595,8.941426626,11.07456687,32.6403945,33.29120237,19.527,19.527,19.527,19.527,17.40445752,17.44449743,17.40445752,17.44449781
 01/07  17:00:00,8.444127349,9.152319478,24.11537628,19.69413699,6.429144317,20.02256889,6.429144317,8.493414893,24.06059645,17.2962724,19.527,19.527,19.527,19.527,11.88661549,11.92931283,11.88661549,11.93069645
 01/07  18:00:00,6.612067471,7.201363225,16.35206509,11.30949211,4.583816741,11.44651669,4.583816741,6.647155544,16.32403391,3.98359339,19.527,19.527,19.527,19.527,8.363441907,8.417181003,8.363441907,8.417634141
 01/07  19:00:00,4.644565113,4.796648462,11.89302834,7.332369054,2.827169475,7.401881677,2.827169475,4.66492682,11.8766541,1.200294742,19.527,19.527,19.527,19.527,4.77648601,4.834300683,4.77648601,4.834530639
 01/07  20:00:00,3.123377568,3.096213902,9.175737342,4.920132873,1.412923515,4.965800763,1.412923515,3.135578966,9.165181419,-0.726862107,19.527,19.527,19.527,19.527,2.139530469,2.200272114,2.139530469,2.200437997
 01/07  21:00:00,2.06532668,2.351495724,7.035821341,3.291808148,0.578925368,3.323345896,0.578925368,2.067924949,7.03024973,-1.104532832,19.527,19.527,19.527,19.527,0.183844121,0.244871337,0.183844121,0.244984775
 01/07  22:00:00,1.695781266,2.371046309,6.104055962,2.646632435,0.303155688,2.671227672,0.303155688,1.69042373,6.101919362,-0.879888657,19.527,19.527,19.527,19.527,-0.845779203,-0.781030026,-0.845779203,-0.78094719
 01/07  23:00:00,1.49465518,2.260941794,5.661013997,2.354142434,0.11317133,2.375676531,0.11317133,1.484450518,5.660848296,-0.952982726,19.527,19.527,19.527,19.527,-1.631846221,-1.563170394,-1.631846221,-1.563106196
 01/07  24:00:00,1.188133219,1.809976674,5.120882881,1.963036424,-0.14296254,1.982257757,-0.14296254,1.177460466,5.121255112,-1.309742584,19.527,19.527,19.527,19.527,-2.250350047,-2.184296037,-2.250350047,-2.184247486
 01/08  01:00:00,0.951615245,1.712876372,4.547702604,1.673967872,-0.260497761,1.691116707,-0.260497761,0.942844462,4.547905282,-1.188125176,19.527,19.527,19.527,19.527,-2.390653837,-2.33277192,-2.390653837,-2.332737557
 01/08  02:00:00,0.758694763,1.552330934,4.094727437,1.44960668,-0.361689322,1.465278642,-0.361689322,0.74907802,4.095427136,-1.23242238,19.527,19.527,19.527,19.527,-2.649248713,-2.594131375,-2.649248713,-2.594106693
 01/08  03:00:00,0.759402186,1.983957979,4.107371743,1.395591118,-0.390775722,1.410820061,-0.390775722,0.749485012,4.108194249,-1.106319373,19.527,19.527,19.527,19.527,-2.84236477,-2.785794749,-2.84236477,-2.785774901
 01/08  04:00:00,0.961025283,2.383610305,4.266448734,1.550673285,-0.193601959,1.565429421,-0.193601958,0.951911217,4.267095604,-0.564454744,19.527,19.527,19.527,19.527,-2.606190356,-2.551346237,-2.606190356,-2.551330797
 01/08  05:00:00,0.778048377,1.995064687,4.012018201,1.343951771,-0.354938672,1.358135042,-0.354938672,0.768379371,4.012906151,-0.986178468,19.527,19.527,19.527,19.527,-2.863760829,-2.810055259,-2.863760829,-2.810043585
 01/08  06:00:00,0.630572186,2.036647442,3.847648939,1.155213324,-0.522416689,1.169284538,-0.522416689,0.620997459,3.848487858,-1.301713883,19.527,19.527,19.527,19.527,-3.165555648,-3.110791303,-3.165555648,-3.110781804
 01/08  07:00:00,0.680991699,2.310642731,3.873014478,1.159026234,-0.488047565,1.173033832,-0.488047565,0.673579371,3.873214964,-1.103670467,19.527,19.527,19.527,19.527,-3.067885307,-3.014903577,-3.067885307,-3.014895799
 01/08  08:00:00,3.343042927,3.79758092,5.469418801,1.144676828,-0.384661475,1.157827007,-0.384661475,3.370470955,5.461952656,4.366721851,19.527,19.527,19.527,19.527,-2.304602826,-2.263949909,-2.304602826,-2.263944368
 01/08  09:00:00,10.66325481,5.63842489,12.1311889,1.747606775,0.456096247,1.759784541,0.456096248,10.91757981,12.07409469,18.17802143,19.527,19.527,19.527,19.527,1.528543138,1.535383086,1.528543138,1.535386945
 01/08  10:00:00,7.597954177,2.837367916,10.4756532,2.169235159,1.008784995,2.181144905,1.008784995,7.804003011,10.42264783,8.610452967,19.527,19.527,19.527,19.527,2.634360979,2.617844392,2.634360979,2.617847413
 01/08  11:00:00,4.72371572,2.770649959,7.477705409,2.245978057,1.096090987,2.258006581,1.096090987,4.849850001,7.444113954,2.097562595,19.527,19.527,19.527,19.527,1.862768789,1.845034922,1.862768789,1.845037441
 01/08  12:00:00,4.308491053,3.411182986,7.05470237,2.77105705,1.630666596,2.783534951,1.630666596,4.423503142,7.023032451,2.576050931,19.527,19.527,19.527,19.527,2.918723928,2.883834973,2.918723928,2.883837109
 01/08  13:00:00,4.464747471,3.382764558,8.18313551,3.557462639,2.364423636,3.569440657,2.364423637,4.586687533,8.146766092,6.240254978,19.527,19.527,19.527,19.527,4.877557123,4.823691647,4.877557123,4.823693253
 01/08  14:00:00,4.881200033,4.042158097,14.63336123,6.972212257,3.221110392,6.983064967,3.221110392,4.994153427,14.57470638,20.22431454,19.527,19.527,19.527,19.527,8.634765336,8.590699342,8.634765336,8.590700452
 01/08  15:00:00,5.064074654,4.677537856,22.43655903,14.32176298,3.555142743,14.33199757,3.555142743,5.148495385,22.33366475,32.29922441,19.527,19.527,19.527,19.527,11.22325882,11.21067646,11.22325882,11.21067731
 01/08  16:00:00,3.98069882,3.813639145,22.87619637,19.16160863,2.603567525,19.17103986,2.603567525,4.028848757,22.76476385,28.70654166,19.527,19.527,19.527,19.527,8.274585521,8.288899459,8.274585521,8.288900091
 01/08  17:00:00,2.009286913,1.876345462,14.97273552,13.81529569,0.767982016,14.18227191,0.767982016,2.028609208,14.91348033,10.66625103,19.527,19.527,19.527,19.527,2.337348456,2.364039386,2.337348456,2.367079402
 01/08  18:00:00,0.237398466,0.210120211,7.180470866,5.065364782,-0.946467065,5.208590817,-0.946467065,0.241115102,7.154662847,-3.159944653,19.527,19.527,19.527,19.527,-1.203680765,-1.166047532,-1.203680765,-1.165137137
 01/08  19:00:00,-0.858045319,-0.605034025,4.280404956,2.111068957,-2.021670484,2.18648456,-2.021670484,-0.861518743,4.265152619,-4.589042143,19.527,19.527,19.527,19.527,-3.069735171,-3.025348767,-3.069735171,-3.024848512
 01/08  20:00:00,-1.529697733,-0.906753961,2.743765187,0.579704413,-2.686544187,0.630061397,-2.686544187,-1.539146549,2.734348838,-5.072007365,19.527,19.527,19.527,19.527,-4.39146179,-4.340085033,-4.39146179,-4.339713269
 01/08  21:00:00,-1.898448018,-0.829839823,1.988660096,-0.139626127,-3.050533868,-0.100788153,-3.050533868,-1.915049799,1.983464728,-5.169070871,19.527,19.527,19.527,19.527,-5.455562646,-5.392783129,-5.455562646,-5.392481287
 01/08  22:00:00,-2.098255029,-0.798259672,1.178779083,-0.732451618,-3.130831286,-0.702878561,-3.130831286,-2.119234666,1.176849041,-4.49097716,19.527,19.527,19.527,19.527,-5.735841813,-5.674880089,-5.735841813,-5.674672233
 01/08  23:00:00,-2.247610138,-0.776367247,0.553669377,-1.149163249,-3.140510154,-1.125864138,-3.140510154,-2.270789027,0.553835599,-4.140047597,19.527,19.527,19.527,19.527,-5.842321026,-5.783983072,-5.842321026,-5.783842111
 01/08  24:00:00,-2.333438125,-0.639400772,0.322595438,-1.32656935,-3.217288183,-1.305657207,-3.217288183,-2.360017334,0.32426213,-4.125253252,19.527,19.527,19.527,19.527,-6.170826444,-6.108752563,-6.170826444,-6.108642926
 01/09  01:00:00,-2.53006176,-0.851547339,4.37E-02,-1.570711369,-3.407919226,-1.551252082,-3.407919226,-2.558904174,4.64E-02,-4.515179905,19.527,19.527,19.527,19.527,-6.647625164,-6.582148189,-6.647625164,-6.58206241
 01/09  02:00:00,-2.408130619,-2.35E-02,0.195767974,-1.44300597,-3.321076615,-1.423849731,-3.321076615,-2.439028039,0.1990409,-3.983225674,19.527,19.527,19.527,19.527,-6.695596133,-6.625564919,-6.695596133,-6.625494097
 01/09  03:00:00,-1.847184326,1.003412937,0.599192882,-0.941043998,-2.730216505,-0.923190764,-2.730216505,-1.88236995,0.603993998,-2.415625642,19.527,19.527,19.527,19.527,-5.987827229,-5.91525966,-5.987827229,-5.91520751
 01/09  04:00:00,-1.60484703,1.286644672,0.773224029,-0.706178569,-2.475605787,-0.688948236,-2.475605787,-1.645936855,0.779911646,-2.080430297,19.527,19.527,19.527,19.527,-5.948947476,-5.86945619,-5.948947476,-5.869415691
 01/09  05:00:00,-1.486445688,1.499373517,0.891099411,-0.580720486,-2.358544604,-0.563616021,-2.358544604,-1.529310476,0.898393788,-1.955616215,19.527,19.527,19.527,19.527,-5.921189256,-5.838425354,-5.921189256,-5.83839267
 01/09  06:00:00,-1.660567507,1.057205653,0.736341974,-0.767011587,-2.551162914,-0.74996526,-2.551162914,-1.703993731,0.743707214,-2.620175929,19.527,19.527,19.527,19.527,-6.280069614,-6.194507835,-6.280069614,-6.194480799
 01/09  07:00:00,-2.150591714,0.921014538,0.238767061,-1.288946303,-3.072399796,-1.271727137,-3.072399796,-2.196231127,0.246421293,-3.916588192,19.527,19.527,19.527,19.527,-7.341687711,-7.24586262,-7.341687711,-7.245838527
 01/09  08:00:00,2.320270865,5.663504605,3.140471922,-1.240662363,-3.107073512,-1.222997427,-3.107073512,2.316457648,3.139860229,6.256657086,19.527,19.527,19.527,19.527,-7.465642254,-7.357059474,-7.465642254,-7.357038387
 01/09  09:00:00,16.31796904,12.36447634,15.76225577,0.223166096,-1.450805735,0.239922109,-1.450805735,16.67805181,15.68605472,32.75933104,19.527,19.527,19.527,19.527,-0.747506906,-0.653135915,-0.747506906,-0.653120332
 01/09  10:00:00,20.97938892,10.65703539,25.89769085,2.165028467,0.710736603,2.180556176,0.710736603,21.49203345,25.76947875,42.39079618,19.527,19.527,19.527,19.527,7.909427873,7.990820526,7.909427873,7.990831266
 01/09  11:00:00,19.97767391,7.298383027,33.25959152,3.909686706,2.556097439,3.924598505,2.556097439,20.53114768,33.13521182,46.81153866,19.527,19.527,19.527,19.527,15.00756239,15.08690897,15.00756239,15.08691686
 01/09  12:00:00,15.21926122,9.431272495,37.1884535,5.525537016,4.292367606,5.538915201,4.292367606,15.91998596,37.11143324,46.83181305,19.527,19.527,19.527,19.527,19.52278526,19.59522669,19.52278526,19.59523213
 01/09  13:00:00,11.16767609,10.10964232,38.67951733,8.59083063,5.557465778,8.602687795,5.557465778,11.4455794,38.63057166,45.63930468,19.527,19.527,19.527,19.527,21.31071768,21.3766203,21.31071768,21.37662403
 01/09  14:00:00,9.70164955,10.1776074,37.33341314,14.1555288,6.16272646,14.16564092,6.16272646,9.836271343,37.24964034,42.60812686,19.527,19.527,19.527,19.527,19.94639532,20.00343776,19.94639532,20.00344023
 01/09  15:00:00,9.023783334,10.77176137,34.87730504,19.46573379,6.466445834,19.47482645,6.466445834,9.10022,34.76276849,39.81615995,19.527,19.527,19.527,19.527,17.85584797,17.91027661,17.85584797,17.91027834
